,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1603919,1338780,SR0001,SR0001,Senate Rules Resolution -- Amendments to Senate Rules,Senate Rules Resolution -- Amendments to Senate Rules,UT,2020 General Session,bill_data\UT\2020-2020_General_Session\bill\SR0001.json,3,2020-03-16,http://le.utah.gov/~2020/bills/sbillenr/SR0001.pdf
1603920,1511446,HR0901,HR0901,House Resolution on Critical Race Theory in Public Education,House Resolution on Critical Race Theory in Public Education,UT,2021 1st House Extraordinary Session,bill_data\UT\2021-2021_1st_House_Extraordinary_Session\bill\HR0901.json,3,2021-05-24,http://le.utah.gov/~2021Y1/bills/hbillenr/HR0901.pdf
1603921,1511447,HR0902,HR0902,House Resolution Declaring Support for the Right to Keep and Bear Arms and Exploring Sanctuary State Status,House Resolution Declaring Support for the Right to Keep and Bear Arms and Exploring Sanctuary State Status,UT,2021 1st House Extraordinary Session,bill_data\UT\2021-2021_1st_House_Extraordinary_Session\bill\HR0902.json,3,2021-05-24,http://le.utah.gov/~2021Y1/bills/hbillenr/HR0902.pdf
1603922,1511449,SR0901,SR0901,Senate Resolution on Critical Race Theory in Public Education,Senate Resolution on Critical Race Theory in Public Education,UT,2021 1st Senate Extraordinary Session,bill_data\UT\2021-2021_1st_Senate_Extraordinary_Session\bill\SR0901.json,3,2021-05-19,http://le.utah.gov/~2021X1/bills/sbillenr/SR0901.pdf
1603923,1511448,SR0902,SR0902,Senate Resolution Declaring Support for the Right to Keep and Bear Arms and Exploring Sanctuary State Status,Senate Resolution Declaring Support for the Right to Keep and Bear Arms and Exploring Sanctuary State Status,UT,2021 1st Senate Extraordinary Session,bill_data\UT\2021-2021_1st_Senate_Extraordinary_Session\bill\SR0902.json,3,2021-05-19,http://le.utah.gov/~2021X1/bills/sbillenr/SR0902.pdf
1603924,1509582,HB1001,HB1001,Peace Officer Training Amendments,Peace Officer Training Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HB1001.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/hbillenr/HB1001.pdf
1603925,1509646,HB1002,HB1002,Juvenile Justice Amendments,Juvenile Justice Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HB1002.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/hbillenr/HB1002.pdf
1603926,1509615,HB1003,HB1003,Government Building Regulation Amendments,Government Building Regulation Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HB1003.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/hbillenr/HB1003.pdf
1603927,1509550,HB1004,HB1004,Covid-19 Grant Program Amendments,Covid-19 Grant Program Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HB1004.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/hbillenr/HB1004.pdf
1603928,1509691,HB1005,HB1005,Redistricting Amendments,Redistricting Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HB1005.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/hbillenr/HB1005.pdf
1603929,1509744,HB1006,HB1006,Sheriff Release Amendments,Sheriff Release Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HB1006.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/hbillenr/HB1006.pdf
1603930,1509734,HB1007,HB1007,Face Covering Requirements,Face Covering Requirements,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HB1007.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/hbillenr/HB1007.pdf
1603931,1509722,HB1008,HB1008,Bond Authorization Amendments,Bond Authorization Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HB1008.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/hbillenr/HB1008.pdf
1603932,1509755,HB1009,HB1009,Health Spa Services Protection Act Amendments,Health Spa Services Protection Act Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HB1009.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/hbillenr/HB1009.pdf
1603933,1509634,HJR101,HJR101,Joint Resolution Extending State of Emergency Due to Drought Conditions,Joint Resolution Extending State of Emergency Due to Drought Conditions,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\HJR101.json,3,2021-05-20,http://le.utah.gov/~2021S1/bills/hbillenr/HJR101.pdf
1603934,1510344,SB1001,SB1001,Appropriations Adjustments,Appropriations Adjustments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\SB1001.json,3,2021-05-20,http://le.utah.gov/~2021S1/bills/sbillenr/SB1001.pdf
1603935,1509596,SB1002,SB1002,Group Gang Enhancement Amendments,Group Gang Enhancement Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\SB1002.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/sbillenr/SB1002.pdf
1603936,1509766,SB1003,SB1003,Electronic Cigarette Product and Nicotine Product Amendments,Electronic Cigarette Product and Nicotine Product Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\SB1003.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/sbillenr/SB1003.pdf
1603937,1509566,SB1004,SB1004,Peace Officer Training Qualifications Amendments,Peace Officer Training Qualifications Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\SB1004.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/sbillenr/SB1004.pdf
1603938,1509683,SB1005,SB1005,Upstart Amendments,Upstart Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\SB1005.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/sbillenr/SB1005.pdf
1603939,1509711,SB1006,SB1006,Hemp Amendments,Hemp Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\SB1006.json,6,2021-05-19,http://le.utah.gov/~2021S1/bills/sbillint/SB1006.pdf
1603940,1509787,SB1007,SB1007,Public Notice Amendments,Public Notice Amendments,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\SB1007.json,4,2021-05-28,http://le.utah.gov/~2021S1/bills/sbillenr/SB1007.pdf
1603941,1509704,SCR101,SCR101,Concurrent Resolution Honoring Asian American and Pacific Islander Communities,Concurrent Resolution Honoring Asian American and Pacific Islander Communities,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\SCR101.json,4,2021-05-27,http://le.utah.gov/~2021S1/bills/sbillenr/SCR101.pdf
1603942,1509664,SJR101,SJR101,Joint Resolution Approving the Acceptance of Federal Funds,Joint Resolution Approving the Acceptance of Federal Funds,UT,2021 1st Special Session,bill_data\UT\2021-2021_1st_Special_Session\bill\SJR101.json,3,2021-05-21,http://le.utah.gov/~2021S1/bills/sbillenr/SJR101.pdf
1603943,1532485,HB2001,HB2001,Utah Tech University,Utah Tech University,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\HB2001.json,4,2021-11-12,http://le.utah.gov/~2021S2/bills/hbillenr/HB2001.pdf
1603944,1532482,HB2002,HB2002,Unemployment Insurance Rates Amendments,Unemployment Insurance Rates Amendments,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\HB2002.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/hbillenr/HB2002.pdf
1603945,1532593,HB2003,HB2003,Pretrial Amendments,Pretrial Amendments,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\HB2003.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/hbillenr/HB2003.pdf
1603946,1532765,HB2004,HB2004,Congressional Boundaries Designation,Congressional Boundaries Designation,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\HB2004.json,4,2021-11-12,http://le.utah.gov/~2021S2/bills/hbillenr/HB2004.pdf
1603947,1532726,HB2005,HB2005,Utah State House Boundaries Designation,Utah State House Boundaries Designation,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\HB2005.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/hbillenr/HB2005.pdf
1603948,1532483,HCR201,HCR201,Concurrent Resolution Urging Congress and the President to Protect Consumer Privacy in Banking and Financial Transactions,Concurrent Resolution Urging Congress and the President to Protect Consumer Privacy in Banking and Financial Transactions,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\HCR201.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/hbillenr/HCR201.pdf
1603949,1532486,SB2001,SB2001,Election Schedule Amendments,Election Schedule Amendments,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\SB2001.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/sbillenr/SB2001.pdf
1603950,1532487,SB2002,SB2002,Interlocal Cooperation Act Amendments,Interlocal Cooperation Act Amendments,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\SB2002.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/sbillenr/SB2002.pdf
1603951,1532592,SB2003,SB2003,State Flag Amendments,State Flag Amendments,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\SB2003.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/sbillenr/SB2003.pdf
1603952,1532591,SB2004,SB2004,Workplace Covid-19 Amendments,Workplace Covid-19 Amendments,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\SB2004.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/sbillenr/SB2004.pdf
1603953,1532740,SB2005,SB2005,State Board of Education Boundaries and Election Designation,State Board of Education Boundaries and Election Designation,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\SB2005.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/sbillenr/SB2005.pdf
1603954,1532754,SB2006,SB2006,Utah State Senate Boundaries and Election Designation,Utah State Senate Boundaries and Election Designation,UT,2021 2nd Special Session,bill_data\UT\2021-2021_2nd_Special_Session\bill\SB2006.json,4,2021-11-16,http://le.utah.gov/~2021S2/bills/sbillenr/SB2006.pdf
1603955,1407212,HB0001,HB0001,Higher Education Base Budget,Higher Education Base Budget,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0001.json,4,2021-02-04,http://le.utah.gov/~2021/bills/hbillenr/HB0001.pdf
1603956,1469131,HB0002,HB0002,Public Education Budget Amendments,Public Education Budget Amendments,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0002.json,4,2021-03-25,http://le.utah.gov/~2021/bills/hbillenr/HB0002.pdf
1603957,1469130,HB0003,HB0003,Current Fiscal Year Supplemental Appropriations,Current Fiscal Year Supplemental Appropriations,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0003.json,4,2021-03-25,http://le.utah.gov/~2021/bills/hbillenr/HB0003.pdf
1603958,1407334,HB0004,HB0004,"Business, Economic Development, and Labor Base Budget","Business, Economic Development, and Labor Base Budget",UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0004.json,4,2021-02-04,http://le.utah.gov/~2021/bills/hbillenr/HB0004.pdf
1603959,1407292,HB0006,HB0006,Infrastructure and General Government Base Budget,Infrastructure and General Government Base Budget,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0006.json,4,2021-02-04,http://le.utah.gov/~2021/bills/hbillenr/HB0006.pdf
1603960,1407171,HB0007,HB0007,"National Guard, Veterans Affairs, and Legislature Base Budget","National Guard, Veterans Affairs, and Legislature Base Budget",UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0007.json,4,2021-02-04,http://le.utah.gov/~2021/bills/hbillenr/HB0007.pdf
1603961,1411925,HB0008,HB0008,State Agency and Higher Education Compensation Appropriations,State Agency and Higher Education Compensation Appropriations,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0008.json,4,2021-02-04,http://le.utah.gov/~2021/bills/hbillenr/HB0008.pdf
1603962,1387479,HB0011,HB0011,Department of Human Services Budgetary Procedures Amendments,Department of Human Services Budgetary Procedures Amendments,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0011.json,4,2021-03-11,http://le.utah.gov/~2021/bills/hbillenr/HB0011.pdf
1603963,1387456,HB0012,HB0012,Deceased Voter Amendments,Deceased Voter Amendments,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0012.json,4,2021-02-15,http://le.utah.gov/~2021/bills/hbillenr/HB0012.pdf
1603964,1387621,HB0013,HB0013,School and Child Care Center Water Testing Requirements,School and Child Care Center Water Testing Requirements,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0013.json,6,2021-03-05,http://le.utah.gov/~2021/bills/hbillint/HB0013.pdf
1603965,1387576,HB0014,HB0014,Water Conservancy District Amendments,Water Conservancy District Amendments,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0014.json,4,2021-03-16,http://le.utah.gov/~2021/bills/hbillenr/HB0014.pdf
1603966,1387603,HB0015,HB0015,Controlled Substance Amendments,Controlled Substance Amendments,UT,2021 General Session,bill_data\UT\2021-2021_General_Session\bill\HB0015.json,4,2021-03-11,http://le.utah.gov/~2021/bills/hbillenr/HB0015.pdf
