Unnamed: 0,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1593961,1710281,SR65,SR65,A resolution opposing a national sales tax on working families and supporting a tax cut to benefit the middle class.,A resolution opposing a national sales tax on working families and supporting a tax cut to benefit the middle class.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR65.json,1,2023-02-15,https://www.congress.gov/118/bills/sres65/BILLS-118sres65is.pdf
1593962,1710158,SR66,SR66,A resolution condemning the use by the People's Republic of China of a high-altitude surveillance balloon over the territory of the United States as a brazen violation of United States sovereignty.,A resolution condemning the use by the People's Republic of China of a high-altitude surveillance balloon over the territory of the United States as a brazen violation of United States sovereignty.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR66.json,1,2023-02-15,https://www.congress.gov/118/bills/sres66/BILLS-118sres66ats.pdf
1593963,1710529,SR67,SR67,"A resolution supporting the goals and ideals of ""Career and Technical Education Month"".","A resolution supporting the goals and ideals of ""Career and Technical Education Month"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR67.json,1,2023-02-15,https://www.congress.gov/118/bills/sres67/BILLS-118sres67ats.pdf
1593964,1710342,SR68,SR68,"A resolution designating the week of February 11 through February 18, 2023, as ""National Entrepreneurship Week"" to recognize the importance and contributions of entrepreneurs and startups to the economic prosperity of the United States and the well-being of every community across the United States.","A resolution designating the week of February 11 through February 18, 2023, as ""National Entrepreneurship Week"" to recognize the importance and contributions of entrepreneurs and startups to the economic prosperity of the United States and the well-being of every community across the United States.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR68.json,1,2023-02-15,https://www.congress.gov/118/bills/sres68/BILLS-118sres68ats.pdf
1593965,1710168,SR69,SR69,"A resolution expressing support for the designation of February 18 through February 25, 2023, as ""National FFA Week"", recognizing the important role of the National FFA Organization in developing the next generation of globally conscious leaders who will change the world and in celebration of the 95th anniversary of the National FFA Organization.","A resolution expressing support for the designation of February 18 through February 25, 2023, as ""National FFA Week"", recognizing the important role of the National FFA Organization in developing the next generation of globally conscious leaders who will change the world and in celebration of the 95th anniversary of the National FFA Organization.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR69.json,1,2023-02-15,https://www.congress.gov/118/bills/sres69/BILLS-118sres69ats.pdf
1593966,1642421,SR7,SR7,A resolution fixing the hour of daily meeting of the Senate.,A resolution fixing the hour of daily meeting of the Senate.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR7.json,1,2023-01-03,https://www.congress.gov/118/bills/sres7/BILLS-118sres7is.pdf
1593967,1710268,SR70,SR70,"A resolution expressing support for the designation of February 1, 2023, as ""George Washington Carver Day"".","A resolution expressing support for the designation of February 1, 2023, as ""George Washington Carver Day"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR70.json,1,2023-02-15,https://www.congress.gov/118/bills/sres70/BILLS-118sres70ats.pdf
1593968,1712257,SR71,SR71,A resolution congratulating the Kansas City Chiefs on their victory in Super Bowl LVII.,A resolution congratulating the Kansas City Chiefs on their victory in Super Bowl LVII.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR71.json,1,2023-02-16,https://www.congress.gov/118/bills/sres71/BILLS-118sres71ats.pdf
1593969,1712351,SR72,SR72,A resolution recognizing Russian actions in Ukraine as a genocide.,A resolution recognizing Russian actions in Ukraine as a genocide.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR72.json,1,2023-02-16,https://www.congress.gov/118/bills/sres72/BILLS-118sres72is.pdf
1593970,1712252,SR73,SR73,"A resolution designating February 16, 2023, as ""International Black Aviation Professionals Day"".","A resolution designating February 16, 2023, as ""International Black Aviation Professionals Day"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR73.json,1,2023-02-16,https://www.congress.gov/118/bills/sres73/BILLS-118sres73is.pdf
1593971,1712285,SR74,SR74,A resolution condemning the Government of Iran's state-sponsored persecution of the Baha'i minority and its continued violation of the International Covenants on Human Rights.,A resolution condemning the Government of Iran's state-sponsored persecution of the Baha'i minority and its continued violation of the International Covenants on Human Rights.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR74.json,1,2023-02-16,https://www.congress.gov/118/bills/sres74/BILLS-118sres74is.pdf
1593972,1712310,SR75,SR75,A resolution reaffirming the state of Arunachal Pradesh as Indian territory and condemning the People's Republic of China's provocations in South Asia.,A resolution reaffirming the state of Arunachal Pradesh as Indian territory and condemning the People's Republic of China's provocations in South Asia.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR75.json,1,2023-02-16,https://www.congress.gov/118/bills/sres75/BILLS-118sres75rs.pdf
1593973,1712280,SR76,SR76,"A resolution expressing deepest condolences to and solidarity with the people of Turkiye and Syria following the devastating earthquake on February 6, 2023.","A resolution expressing deepest condolences to and solidarity with the people of Turkiye and Syria following the devastating earthquake on February 6, 2023.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR76.json,1,2023-02-16,https://www.congress.gov/118/bills/sres76/BILLS-118sres76ats.pdf
1593974,1712321,SR77,SR77,"A resolution designating February 16, 2023, as ""National Elizabeth Peratrovich Day"".","A resolution designating February 16, 2023, as ""National Elizabeth Peratrovich Day"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR77.json,1,2023-02-16,
1593975,1712313,SR78,SR78,A resolution authorizing the Sergeant at Arms and Doorkeeper of the Senate to conduct quarterly blood donation drives.,A resolution authorizing the Sergeant at Arms and Doorkeeper of the Senate to conduct quarterly blood donation drives.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR78.json,1,2023-02-16,https://www.congress.gov/118/bills/sres78/BILLS-118sres78ats.pdf
1593976,1722414,SR79,SR79,"A resolution expressing support for the designation of February 26, 2023, to March 4, 2023, as ""National Fentanyl Awareness Week"" and raising awareness of the negative impacts of fentanyl in the United States.","A resolution expressing support for the designation of February 26, 2023, to March 4, 2023, as ""National Fentanyl Awareness Week"" and raising awareness of the negative impacts of fentanyl in the United States.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR79.json,1,2023-02-27,https://www.congress.gov/118/bills/sres79/BILLS-118sres79is.pdf
1593977,1642453,SR8,SR8,A resolution to make effective appointment of Senate Legal Counsel.,A resolution to make effective appointment of Senate Legal Counsel.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR8.json,1,2023-01-03,https://www.congress.gov/118/bills/sres8/BILLS-118sres8ats.pdf
1593978,1723586,SR80,SR80,"A resolution designating February 2023 as ""Hawaiian Language Month"" or ""'Olelo Hawai'i Month"".","A resolution designating February 2023 as ""Hawaiian Language Month"" or ""'Olelo Hawai'i Month"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR80.json,1,2023-02-28,https://www.congress.gov/118/bills/sres80/BILLS-118sres80is.pdf
1593979,1723420,SR81,SR81,World Health Organization Pandemic Treaty Implementation Resolution,"A resolution relating to the establishment of a means for the Senate to provide advice and consent regarding the form of an international agreement relating to pandemic prevention, preparedness, and response.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR81.json,1,2023-02-28,https://www.congress.gov/118/bills/sres81/BILLS-118sres81is.pdf
1593980,1723693,SR82,SR82,A resolution congratulating the National Treasury Employees Union on its 85th anniversary and commending the dedication shown Federal employees and continued service provided by the National Treasury Employees Union and the members of the National Treasury Employees Union.,A resolution congratulating the National Treasury Employees Union on its 85th anniversary and commending the dedication shown Federal employees and continued service provided by the National Treasury Employees Union and the members of the National Treasury Employees Union.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR82.json,1,2023-02-28,https://www.congress.gov/118/bills/sres82/BILLS-118sres82is.pdf
1593981,1723640,SR83,SR83,"A resolution designating the week of February 6 through 10, 2023, as ""National School Counseling Week"".","A resolution designating the week of February 6 through 10, 2023, as ""National School Counseling Week"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR83.json,1,2023-02-28,https://www.congress.gov/118/bills/sres83/BILLS-118sres83ats.pdf
1593982,1723548,SR84,SR84,"A resolution designating February 28, 2023, as ""Rare Disease Day"".","A resolution designating February 28, 2023, as ""Rare Disease Day"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR84.json,1,2023-02-28,https://www.congress.gov/118/bills/sres84/BILLS-118sres84ats.pdf
1593983,1723689,SR85,SR85,"A resolution designating March 1, 2023, as ""National Assistive Technology Awareness Day"".","A resolution designating March 1, 2023, as ""National Assistive Technology Awareness Day"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR85.json,1,2023-02-28,https://www.congress.gov/118/bills/sres85/BILLS-118sres85ats.pdf
1593984,1724871,SR86,SR86,"A resolution commemorating the bicentennial of the Texas Ranger Division of the Texas Department of Public Safety, the oldest State law enforcement agency in North America, and honoring the men and women, past and present, of the Texas Rangers.","A resolution commemorating the bicentennial of the Texas Ranger Division of the Texas Department of Public Safety, the oldest State law enforcement agency in North America, and honoring the men and women, past and present, of the Texas Rangers.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR86.json,1,2023-03-01,https://www.congress.gov/118/bills/sres86/BILLS-118sres86ats.pdf
1593985,1724830,SR87,SR87,A resolution recognizing the national debt as a threat to national security.,A resolution recognizing the national debt as a threat to national security.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR87.json,1,2023-03-01,https://www.congress.gov/118/bills/sres87/BILLS-118sres87is.pdf
1593986,1724837,SR88,SR88,Make Rules Matter Resolution,"A resolution establishing appropriate thresholds for certain budget points of order in the Senate, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\SR88.json,1,2023-03-01,https://www.congress.gov/118/bills/sres88/BILLS-118sres88is.pdf
